,Visitor,VisitorScore,Home,HomeScore,Date
1185,Heat,98,Knicks,122,4/6/2018
1186,Pacers,73,Raptors,92,4/6/2018
1187,Kings,94,Grizzlies,93,4/6/2018
1188,Pelicans,122,Suns,103,4/6/2018
1189,Timberwolves,113,Lakers,96,4/6/2018
1190,Nuggets,134,Clippers,115,4/7/2018
1191,Bucks,115,Knicks,102,4/7/2018
1192,Nets,124,Bulls,96,4/7/2018
1193,Thunder,108,Rockets,102,4/7/2018
1194,Pelicans,126,Warriors,120,4/7/2018
1195,Trail Blazers,105,Spurs,116,4/7/2018
1196,Pacers,123,Hornets,117,4/8/2018
1197,Mavericks,97,76ers,109,4/8/2018
1198,Hawks,112,Celtics,106,4/8/2018
1199,Pistons,117,Grizzlies,130,4/8/2018
1200,Magic,101,Raptors,112,4/8/2018
1201,Jazz,112,Lakers,97,4/8/2018
1202,Warriors,117,Suns,100,4/8/2018
1203,Raptors,108,Pistons,98,4/9/2018
1204,Bulls,105,Nets,114,4/9/2018
1205,Thunder,115,Heat,93,4/9/2018
1206,Cavaliers,123,Knicks,109,4/9/2018
1207,Magic,86,Bucks,102,4/9/2018
1208,Grizzlies,94,Timberwolves,113,4/9/2018
1209,Kings,85,Spurs,98,4/9/2018
1210,Trail Blazers,82,Nuggets,88,4/9/2018
1211,Pelicans,113,Clippers,100,4/9/2018
1212,Hornets,119,Pacers,93,4/10/2018
1213,76ers,121,Hawks,113,4/10/2018
1214,Celtics,101,Wizards,113,4/10/2018
1215,Suns,124,Mavericks,97,4/10/2018
1216,Warriors,79,Jazz,119,4/10/2018
1217,Rockets,105,Lakers,99,4/10/2018
1218,Nets,97,Celtics,110,4/11/2018
1219,Knicks,110,Cavaliers,98,4/11/2018
1220,Raptors,109,Heat,116,4/11/2018
1221,Wizards,92,Magic,101,4/11/2018
1222,Bucks,95,76ers,130,4/11/2018
1223,Pistons,119,Bulls,87,4/11/2018
1224,Nuggets,106,Timberwolves,112,4/11/2018
1225,Spurs,98,Pelicans,122,4/11/2018
1226,Grizzlies,123,Thunder,137,4/11/2018
1227,Lakers,115,Clippers,100,4/11/2018
1228,Jazz,93,Trail Blazers,102,4/11/2018
1229,Rockets,83,Kings,96,4/11/2018
